CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
442,44.3803637,-73.2587585,59.03,1.26999998093,STABILIZE,4,8
442,44.3803673,-73.258762,59.03,1.32999992371,STABILIZE,4,8
442,44.3803757,-73.2587693,59.04,1.5,STABILIZE,4,8
442,44.38038,-73.2587726,59.08,1.18999993801,STABILIZE,4,8
442,44.3803858,-73.2587778,59.1,1.18999993801,STABILIZE,4,8
442,44.3803894,-73.2587808,59.1,1.17999994755,STABILIZE,4,8
442,44.3803976,-73.2587887,59.11,1.52999997139,STABILIZE,4,8
444,44.3804027,-73.2587923,59.15,1.37000000477,STABILIZE,4,8
444,44.3804072,-73.2587958,59.17,1.40999996662,STABILIZE,4,8
444,44.3804141,-73.2588004,59.18,1.37000000477,STABILIZE,4,8
444,44.3804187,-73.2588034,59.28,1.59999990463,STABILIZE,4,8
444,44.3804255,-73.2588091,59.29,1.44999992847,STABILIZE,4,8
444,44.3804317,-73.2588146,59.27,1.55999994278,STABILIZE,4,8
444,44.3804389,-73.2588202,59.28,1.53999996185,STABILIZE,4,8
446,44.3804433,-73.2588234,59.29,1.55999994278,STABILIZE,4,8
446,44.3804476,-73.2588266,59.3,1.28999996185,STABILIZE,4,8
446,44.3804567,-73.258833,59.33,1.66999995708,STABILIZE,4,8
446,44.3804613,-73.258836,59.35,1.43999993801,STABILIZE,4,8
449,44.3804688,-73.2588405,59.36,1.82999992371,STABILIZE,4,8
449,44.3804733,-73.2588437,59.36,1.23000001907,STABILIZE,4,8
449,44.3804805,-73.258847,59.37,1.4699999094,STABILIZE,4,8
449,44.380487,-73.2588509,59.39,1.38999998569,STABILIZE,4,8
451,44.3804932,-73.2588548,59.4,1.19999992847,STABILIZE,4,8
451,44.3804965,-73.2588576,59.41,0.979999959469,STABILIZE,4,8
451,44.3805006,-73.2588606,59.45,0.879999995232,STABILIZE,4,8
449,44.3805031,-73.258863,59.46,0.550000011921,STABILIZE,4,8
449,44.3805049,-73.258861,59.52,0.299999982119,STABILIZE,4,8
449,44.3805057,-73.25886,59.54,0.610000014305,STABILIZE,4,8
449,44.3805083,-73.2588593,59.56,0.939999997616,STABILIZE,4,8
