CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
494,44.3803107,-73.2582108,61.71,1.57999992371,STABILIZE,4,9
493,44.3803172,-73.2582121,61.74,1.40999996662,STABILIZE,4,10
493,44.3803261,-73.2582158,61.78,1.4699999094,STABILIZE,4,9
493,44.3803315,-73.2582177,61.76,1.48000001907,STABILIZE,4,10
493,44.3803435,-73.2582234,61.76,1.58999991417,STABILIZE,4,10
492,44.3803502,-73.2582247,61.73,1.54999995232,STABILIZE,4,10
492,44.3803588,-73.2582277,61.76,1.84999990463,STABILIZE,4,10
492,44.3803632,-73.2582296,61.8,1.42999994755,STABILIZE,4,10
491,44.380375,-73.2582309,61.88,1.52999997139,STABILIZE,4,9
491,44.3803813,-73.2582314,61.91,1.61000001431,STABILIZE,4,10
491,44.3803873,-73.2582318,61.94,1.75,STABILIZE,4,10
491,44.3803958,-73.2582341,61.99,1.67999994755,STABILIZE,4,10
491,44.3804062,-73.2582389,62.06,1.61000001431,STABILIZE,4,10
491,44.380412,-73.2582391,62.07,1.40999996662,STABILIZE,4,10
491,44.3804177,-73.2582396,62.1,1.70999991894,STABILIZE,4,10
491,44.3804279,-73.2582397,62.14,1.52999997139,STABILIZE,4,10
491,44.3804336,-73.2582407,62.18,1.57999992371,STABILIZE,4,10
491,44.3804462,-73.2582431,62.2,1.70999991894,STABILIZE,4,10
491,44.3804521,-73.2582455,62.17,1.41999995708,STABILIZE,4,10
491,44.3804603,-73.2582502,62.17,1.48000001907,STABILIZE,4,10
489,44.380466,-73.2582513,62.19,1.55999994278,STABILIZE,4,10
489,44.3804782,-73.2582521,62.16,1.70999991894,STABILIZE,4,10
489,44.3804845,-73.2582537,62.17,1.64999997616,STABILIZE,4,10
490,44.3804905,-73.2582567,62.14,1.62000000477,STABILIZE,4,10
490,44.3804996,-73.2582594,62.16,1.65999996662,STABILIZE,4,10
490,44.3805054,-73.2582611,62.18,1.50999999046,STABILIZE,4,10
490,44.3805163,-73.2582663,62.19,1.70999991894,STABILIZE,4,10
489,44.3805228,-73.2582669,62.17,1.86000001431,STABILIZE,4,10
489,44.380529,-73.2582725,62.18,1.26999998093,STABILIZE,4,10
489,44.3805315,-73.2582765,62.14,0.939999997616,STABILIZE,4,10
489,44.3805311,-73.2582836,62.09,1.57999992371,STABILIZE,4,10
489,44.38053,-73.2582956,62.09,1.24000000954,STABILIZE,4,10
489,44.3805282,-73.2583026,61.96,1.24000000954,STABILIZE,4,10
489,44.3805258,-73.2583139,61.99,1.56999993324,STABILIZE,4,10
489,44.380525,-73.258321,61.97,1.54999995232,STABILIZE,4,10
489,44.3805233,-73.2583372,61.93,2.05999994278,STABILIZE,4,10
489,44.3805235,-73.2583457,61.88,1.48000001907,STABILIZE,4,10
